movieCd	prdtYear	showTm	prdtStatNm	typeNm	nations	genres	directors	actors	showTypes	companys	audits
20158283	2015	119	개봉	장편	['미국']	['드라마']	['소피 바르트&Sophie Barthes']	['미아 와시코브스카&Mia Wasikowska&&', '에즈라 밀러&Ezra Miller&&', '폴 지아마티&Paul Giamatti&&', '리스 이판&Rhys Ifans&&']	['필름&필름', '2D&디지털']	['20100631&(주)영화사 진진&JINJIN Pictures&배급사', '20100634&(주)누리픽쳐스&NOORI PICTURES&수입사', '20100634&(주)누리픽쳐스&NOORI PICTURES&제공', '20100631&(주)영화사 진진&JINJIN Pictures&공동제공']	['2015-MF01339 &청소년관람불가']
20155202	2015	132	개봉	장편	['프랑스', '영국']	['액션', '범죄', '드라마']	['브라이언 헬겔랜드&Brian Helgeland']	['톰 하디&Tom Hardy&&', '태런 에저튼&Taron Egerton&&', '에밀리 브라우닝&Emily Browning&&']	['필름&필름', '2D&디지털']	['20142048&(주)이수C&E&&배급사', '20139095&(주)퍼스트런&&수입사']	['2015-MF01367 &청소년관람불가']
20157096	2015	95	개봉	장편	['일본']	['애니메이션']	['야마시타 히로유키&Hiroyuki Yamashita']	['산페이 유코&Yuko Sanpei&&', '키쿠치 코코로&Kokoro Kikuchi&&', '타케우치 준코&Junko Takeuchi&&', '스기야마 노리아키&Noriaki Sugiyama&&', '키지마 류이치&Ryuichi Kijima&&', '아베 아츠시&Atsushi Abe&&', '오노 켄쇼&Kensho Ono&&', '하야미 사오리&Saori Hayami&&']	['필름&필름', '2D&디지털', '2D&디지털더빙']	['20141088&와이드 릴리즈(주)&Wide Release&배급사', '20062925&애니박스 엔터테인먼트&&수입사']	['2015-MF01374 &12세이상관람가']
20154242	2015	89	개봉	장편	['미국']	['애니메이션']	['젠디 타타코브스키&Genndy Tartakovsky']	['아담 샌들러&Adam Sandler&드라큘라 목소리&', '셀레나 고메즈&Selena Gomez&마비스 목소리&', '케빈 제임스&Kevin James&프랑켄슈타인 목소리&', '스티브 부세미&Steve Buscemi&웨인 목소리&']	['필름&필름', '2D&디지털', '2D&디지털더빙', '3D&3D 디지털', '3D&3D 더빙', '4D&4D더빙', '4D&4D']	['20100603&유니버설픽쳐스인터내셔널 코리아(유)&Universal Pictures International Korea&배급사', '20100603&유니버설픽쳐스인터내셔널 코리아(유)&Universal Pictures International Korea&수입사']	['2015-MF01255 &전체관람가', '2015-MF01331 &전체관람가']
20156102	2015	127	개봉	장편	['일본']	['드라마']	['고레에다 히로카즈&KORE-EDA Hirokazu']	['아야세 하루카&Haruka Ayase&&', '나가사와 마사미&Masami Nagasawa&&', '카호&Kaho&&', '히로세 스즈&Suzu Hirose&&', '카세 료&Ryo Kase&&']	['필름&필름', '2D&디지털']	['20063009&(주)티캐스트&TCast&배급사', '20063009&(주)티캐스트&TCast&수입사']	['2015-MF01310 &12세이상관람가']
20158885	2015	115	개봉	장편	['벨기에', '프랑스', '룩셈부르크']	['코미디']	['자코 반 도마엘&Jaco van Dormael']	['브누와 뽀엘부르드&Benoit Poelvoorde&&', '욜랭드 모로&Yolande Moreau&&', '까뜨린느 드뇌브&Catherine Deneuve&&']	['2D&디지털']	['20111582&(주)엣나인필름&Atnine Film Co., Ltd.&배급사', '20111582&(주)엣나인필름&Atnine Film Co., Ltd.&수입사']	['2015-MF01476 &청소년관람불가']
19628019	1962	126	기타	장편	['미국']	['드라마', '스릴러']	['존 프랑켄하이머&John Frankenheimer']	['프랭크 시내트라&Frank Sinatra&&', '로렌스 하비&Laurence Harvey&&']	['필름&필름', '2D&디지털']	[]	[]
20159447	2015	109	개봉	장편	['한국']	['멜로/로맨스', '드라마']	['김도원&']	['박기림&&&', '김재만&KIM Jae-man&&', '최호중&CHOI Ho-jung&한성&', '이창배&&경찰2&', '이창배&&인터넷 기사&', '박정민&&김대리&', '고재철&&사진사&', '이승민&&녹차밭 아이들&', '이유리&&흐엉&', '이은빈&&녹차밭 아이들&', '황지은&&녹차밭 아이들&']	['2D&디지털']	['20141713&(주)씨네코뮨&&제작사', '20158008&(주)모멘텀엔터테인먼트&Momentum Entertainment Co., LTD&배급사', '20141713&(주)씨네코뮨&&제공']	['2016-MF00725 &12세이상관람가']
20157024	2015	108	개봉	장편	['한국']	['드라마']	['권중목&KWON Joong-mok']	['김민체&&엄마 민체&', '권중목&KWON Joong-mok&허수남&', '이민서&&어린 다솔&', '전다솔&&딸&', '김소연&&소연&', '박진국&&사촌이모&', '정현우&&학과조교&', '구준희&&준희&', '차승기&&승기&', '이종선&&종선&', '배현경&&직장동료&', '염문경&&문경&', '전희련&&직장동료&', '최영미&&&', '권문선&KWEON Mun-sun&&', '권정수&&&', '장해숙&&&', '송성해&&&', '이지연&&&', '최종문&&&', '이재훤&LEE Jae-hwon&&', '승의열&SEUNG Ui -yeol &&', '윤광현&Gwang-hyeon Yoon&&', '이문주&&&']	['2D&디지털']	['20154728&주식회사 씨엠닉스&CMNIX&제작사', '20154728&주식회사 씨엠닉스&CMNIX&배급사', '20154728&주식회사 씨엠닉스&CMNIX&해외세일즈사']	['2015-MF00436&15세이상관람가']
20154141	2015	135	개봉	장편	['미국']	['액션', '어드벤처', '판타지']	['J.J. 에이브럼스&J.J. Abrams']	['해리슨 포드&Harrison Ford&&', '마크 해밀&Mark Hamill&&', '캐리 피셔&Carrie Fisher&&', '사이몬 페그&Simon Pegg&&', '오스카 아이삭&Oscar Isaac&&', '막스 본 시도우&Max Von Sydow&&', '도널 글리슨&Domhnall Gleeson&&']	['필름&필름', '2D&디지털', '2D&디지털더빙', '3D&3D 디지털', '4D&4D', 'IMAX&IMAX 3D']	['20060452&월트디즈니컴퍼니코리아(주)&The Walt Disney Company Korea&배급사', '20060452&월트디즈니컴퍼니코리아(주)&The Walt Disney Company Korea&수입사']	['2015-MF01516&12세이상관람가', '2015-MF01570 &12세이상관람가']
20150453	2015	82	개봉	장편	['한국']	['드라마']	['한창근&']	['서하준&&&', '최종남&&&', '선은지&&연주친구&']	['2D&디지털']	['20138135&(주)일월미디어&&제작사', '20100352&(주)액티버스엔터테인먼트&Activers Entertainment Co., Ltd.&배급사']	['2015-MF01370 &12세이상관람가']
20159686	2015	94	개봉	장편	['한국']	['사극']	['강명진&']	['박성현&&퀵&', '이상무&&이몽룡&']	['2D&디지털']	['20140746&고구마콘텐츠허브(주)&&제작사', '20140746&고구마콘텐츠허브(주)&&배급사']	['2015-MF01420 &청소년관람불가']
20135956	1942	87	기타	장편	['미국']	['어드벤처', '가족', '멜로/로맨스']	['헨리 킹&Henry King']	['타이론 파워&Tyrone Power&제미 워링 역&', "모린 오하라&Maureen O'Hara&(마가렛 덴비 역&", '레어드 크레거&Laird Cregar&헨리 모간 역&']	['필름&필름', '2D&디지털']	[]	['&미정']
19788190	1978	185	기타	장편	['이탈리아']	['드라마']	['에르마노 올미&Ermanno Olmi']	['루이지 오르나기&Luigi Ornaghi&&', '프란체스카 모리지&Francesca Moriggi&&']	['필름&필름', '2D&디지털']	[]	[]
20144442	2015	123	개봉	장편	['한국']	['드라마']	['김대승&KIM Dai-seung']	['유승호&YOO Seung-ho&&', '고아라&GO A-ra&&', '곽도원&KWAK Do-won&&', '조윤희&CHO Youn-hee&&', '이경영&LEE Gyoung-young&&', '박철민&PARK Cheol-min&&', '손병호&SON Byong-ho&&', '조달환&CHO Dal-whan&&', '서범식&SEO-Beom-sik&귀몰수하 덩치&', '김지민&KIM Ji-min&어린 보음&', '이재웅&&안동휘 무술대역&', '최광락&Kwangrak Choi&환희 무술대역&', '장유상&JANG Yoo-sang&먹쇠&', '임종윤&LIM Jong-yun&찬극&', '박충선&PARK Choong-seon&염부사&']	['필름&필름', '2D&디지털']	['20110933&위더스필름(주)&Withus Film&제작사', '20100520&롯데쇼핑㈜롯데엔터테인먼트&Lotte shopping Lotte Entertainment Co.,Ltd&배급사', '20100520&롯데쇼핑㈜롯데엔터테인먼트&Lotte shopping Lotte Entertainment Co.,Ltd&제공', '20100520&롯데쇼핑㈜롯데엔터테인먼트&Lotte shopping Lotte Entertainment Co.,Ltd&해외세일즈사']	['2015-MF01558 &12세이상관람가']
20157176	2015	80	개봉	장편	['한국']	['공연']	['정성복&Jung ‘Myron’ Sung-bok']	[]	['2D&디지털']	['20063278&(주)패뷸러스&&제작사', '20063278&(주)패뷸러스&&배급사']	['2015-MF01229 &전체관람가']
19628015	1962	123	기타	장편	['미국']	['서부극(웨스턴)']	['존 포드&John Ford']	['존 웨인&John Wayne&&']	['필름&필름', '2D&디지털']	[]	[]
20158889	2015	100	개봉	장편	['프랑스']	['드라마']	['사무엘 벤쉬트리&Samuel Benchetrit']	['이자벨 위페르&Isabelle Huppert&&', '마이클 피트&Michael Pitt&&', '발레리아 브루니 테데스키&Valeria Bruni Tedeschi&&', '구스타브 드 케르베른&Gustave de Kervern&&', '타사딧 만디&Tassadit Mandi&&', '쥴 벤쉬트리&Jules Benchetrit&&']	['필름&필름', '2D&디지털']	['20142628&주식회사 씨네룩스&CINE LUX Co., Ltd.&배급사', '20142628&주식회사 씨네룩스&CINE LUX Co., Ltd.&수입사']	['2015-MF01434 &12세이상관람가']
20159510	2015	168	개봉	장편	['미국']	['액션', '스릴러', '서부극(웨스턴)']	['쿠엔틴 타란티노&Quentin Tarantino']	['사무엘 L. 잭슨&Samuel L. Jackson&&', '커트 러셀&Kurt Russell &&', '제니퍼 제이슨 리&Jennifer Jason Leigh&&', '월튼 고긴스&Walton Goggins&&', '데미안 비쉬어&Demian Bichir&&', '팀 로스&Tim Roth&&', '마이클 매드슨&Michael Madsen&&', '브루스 던&Bruce Dern&&', '채닝 테이텀&Channing Tatum&&']	['2D&디지털']	['20100634&(주)누리픽쳐스&NOORI PICTURES&배급사', '20100634&(주)누리픽쳐스&NOORI PICTURES&수입사']	['2015-MF01611&청소년관람불가']
20155422	2015	100	개봉	장편	['미국']	['애니메이션', '어드벤처', '코미디']	['피터 손&Peter SOHN']	[]	['필름&필름', '2D&디지털', '2D&디지털더빙', '3D&3D 디지털', '3D&3D 더빙']	['20060452&월트디즈니컴퍼니코리아(주)&The Walt Disney Company Korea&배급사', '20060452&월트디즈니컴퍼니코리아(주)&The Walt Disney Company Korea&수입사']	['2015-MF01556 &전체관람가', '2015-MF01667 &전체관람가']
20152370	2015	96	개봉	장편	['한국']	['코미디', '액션']	['오인천&OH In-chun']	['김승우&KIM Seung-woo&김승주&', '김정태&KIM Jung-tae&&', '한상혁&HAN Sang-hyuk&&', '신강우&SHIN Kang-woo&&', '김민규&KIM Min-kyu&&', '문용석&MUN Yong-seok&&', '오만석&OH Man-seok&340 버스 기사 &', '최호중&CHOI Ho-jung&강실장&', '이해준&LEE Hae-jun&석중&', '조창근&JO Chang-guen&중돈&', '윤다영&YUN Da-yeong&여비서&', '서범식&SEO-Beom-sik&안기사&', '이한위&LEE Han-wie&형사반사&', '안길강&AN Kil-kang&왕 회장&', '장현기&&지성고 야구부 막내&', '장훈남&&PC방 손님1&', '박혜미&&앞자리 여학생&', '정구영&&응급실 레지던트1&', '서경배&&정보원&', '정인혜&&승주부인&', '손지훈&&지하철 손님4&', '정혜연&JEONG Hye-yeon&응급실 간호사&', '조권수&&지성고 경비3&', '강현우&&PC방 손님2&', '윤진영&&예비군 사내1&', '이동진&LEE Dong-jin&응급실 레지던트2&', '이민경&&예지 병원 간호사&', '이상헌&LEE Sang-heon&바바리맨&', '이선미&&과거 핸드폰 가게 직원&', '이승연&&여선생&', '김욱&Kim uk&편의점 손님&']	['필름&필름', '2D&디지털']	['20157390&더퀸디앤엠 주식회사&&제작사', '20100410&오퍼스픽쳐스&OPUS Pictures&배급사', '20100410&오퍼스픽쳐스&OPUS Pictures&제공', '20100410&오퍼스픽쳐스&OPUS Pictures&해외세일즈사']	['2015-MF01477 &15세이상관람가']
20150025	2015	181	개봉	장편	['한국']	['범죄', '드라마']	['우민호&WOO Min-ho']	['신지수&SHIN Ji-soo&팬트하우스녀1&', '이병헌&LEE Byung-hun&&', '조승우&CHO Seung-woo&&', '백윤식&BAEK Yoon-sik&&', '이경영&LEE Gyoung-young&&', '김홍파&KIM Hong-pa&&', '배성우&BAE Sung-woo&&', '조재윤&JO Jae-yun&&', '김대명&KIM Dae-myeong&&', '조우진&JO Woo-jin&&', '이엘&LEE El&&', '정만식&JUNG Man-sik&부장 검사&', '김병옥&KIM Byoung-ok&&', '박진우&PARK Gene-woo&&', '남일우&NAM Il-u&&', '김의성&KIM Eui-sung&편집국장&', '손종학&SON Jong-hak&대외협력실장&', '조덕제&JO Duk-je&최 형사&', '유재명&YU Jae-myeong&수석기사3&']	['필름&필름', '2D&디지털']	['20157297&(유)내부자들 문화전문회사&&제작사', '20100103&(주)쇼박스&Showbox Corp&배급사', '20100103&(주)쇼박스&Showbox Corp&제공', '20137115&(주)인터파크&&공동제공', '20100103&(주)쇼박스&Showbox Corp&해외세일즈사']	['2015-MF01612 &청소년관람불가']
20158882	2015	124	개봉	장편	['이탈리아', '프랑스', '스위스', '영국']	['드라마']	['파올로 소렌티노&Paolo Sorrentino']	['마이클 케인&Michael Caine&&', '하비 케이틀&Harvey Keitel&&', '레이첼 와이즈&Rachel Weisz&&', '폴 다노&Paul Dano&&', '제인 폰다&Jane Fonda&&']	['필름&필름', '2D&디지털']	['20123058&그린나래미디어(주)&&배급사', '20123058&그린나래미디어(주)&&수입사']	['2015-MF01604 &15세이상관람가']
20153702	2015	80	개봉	장편	['일본']	['애니메이션', '어드벤처', '판타지']	['유야마 쿠니히코&Kunihiko Yuyama']	[]	['필름&필름', '2D&디지털', '2D&디지털더빙']	['20142048&(주)이수C&E&&배급사', '20062956&(주)포켓몬코리아&&수입사']	['2015-MF01455 &전체관람가']
20150666	2015	92	개봉	장편	['한국']	['드라마']	['최율권희&']	['고원&KO One&&', '황지후&&&', '류한홍&&&']	['2D&디지털']	['20063187&㈜리필름&LEE FILM&제작사', '20155351&(주)블루브릭&&배급사']	['2015-MF01426&청소년관람불가']
20154001	2015	156	개봉	장편	['미국']	['어드벤처', '드라마']	['알레한드로 곤잘레스 이냐리투&Alejandro Gonzalez Inarritu']	['레오나르도 디카프리오&Leonardo Dicaprio&&', '톰 하디&Tom Hardy&&']	['필름&필름', '2D&디지털', 'IMAX&IMAX']	['20100041&이십세기폭스코리아(주)&20th Century Fox Korea&배급사', '20100041&이십세기폭스코리아(주)&20th Century Fox Korea&수입사']	['2015-MF01637 &15세이상관람가']
20157197	2015	107	개봉	장편	['미국']	['액션', '어드벤처', '판타지']	['브렉 에이즈너&Breck Eisner']	['빈 디젤&Vin Diesel&&', '일라이저 우드&Elijah Wood&&', '로즈 레슬리&Rose Leslie&&', '마이클 케인&Michael Caine&&']	['필름&필름', '2D&디지털']	['20139196&TCO(주)더콘텐츠온&THE CONTENTS ON&배급사', '20142369&(유)조이앤시네마&JOY N CINEMA&수입사', '20139196&TCO(주)더콘텐츠온&THE CONTENTS ON&제공']	['2015-MF01569 &15세이상관람가']
19848035	1984	155	개봉	장편	['프랑스', '이탈리아']	['드라마', '뮤지컬']	['프란체스코 로시&Francesco Rosi']	['플라시도 도밍고&Placido Domingo&&', '줄리아 미게네스&Julia Migenes&&']	['필름&필름', '2D&디지털']	['20139842&(주)라이크 콘텐츠&Like Contents Inc.&배급사', '20139842&(주)라이크 콘텐츠&Like Contents Inc.&수입사']	['2014-MF01314 &12세이상관람가']
19798133	1979	123	기타	장편	['미국']	['코미디', '드라마']	['밥 포세&Bob Fosse']	[]	['필름&필름', '2D&디지털']	[]	[]
20159643	2015	93	개봉	장편	['한국']	['드라마']	['최정열&CHOI Jeong-yeol']	['지수&Ji-soo&&', '김준면&SUHO&&', '류준열&RYU Jun-yeol&지공&', '김희찬&KIM Hee-chan&&', '김동완&KIM Dong-wan&&', '김종수&KIM Jong-soo&오 팀장&', '문희경&MOON Hee-kyung&&', '유하복&YOO Ha-bok&두만 부&', '이주실&&&', '이춘우&&지구대경찰&', '장시원&JANG Si-won&형사3&', '박성인&&해병대&', '정다연&&동네꼬마들&', '배연수&&포장마차형사&', '정지상&&두만대역&', '안병래&AHN Byung-rae&과학수사&', '여기한&&구조대원2&', '조제웅&&폭력남대역&', '유승완&&야구부원들&', '윤기현&&상우대역&', '윤민영&&통닭집손님들&', '이상희&LEE Sang-hee&간호사&', '이성훈&&야구부원들&', '최승민&&야구부원들&', '한보람&&&', '김용&KIM Yong&취조남&']	['2D&디지털']	['20101564&(주)보리픽쳐스&Bori Pictures&제작사', '20111582&(주)엣나인필름&Atnine Film Co., Ltd.&배급사', '20063292&필라멘트픽쳐스&Filament Pictures&제공', '20100109&씨제이엔터테인먼트&CJ Entertainment&해외세일즈사']	['2015-MF01649 &15세이상관람가']
20142641	2015	106	개봉	장편	['한국']	['멜로/로맨스']	['이윤정&LEE Yoon-jeong']	['정우성&JUNG Woo-sung&연석원&Suk-won', '김하늘&KIM Ha-neul&김진영&Jin-young', '배성우&BAE Sung-woo&오권호&', '장영남&JANG Young-nam&김영희&', '조이진&JO I-Jin&선희&', '임주은&LIM Ju-eun&이보영&', '허진&HEO Jin&석원 엄마&', '이준혁&LEE Jun-hyeok&신현호&', '온주완&ON Ju-wan&김동건&', '권해효&KWON Hae-hyo&박경준&', '김봉근&KIM Bong-keun&노인&', '윤다경&YOON Da-kyung&서 팀장&', '임태호&&오사무장&', '박지원&&신생아&', '이상훈&&구급대원2&', '이승원&&판사&', '이우주&&앞집아이&', '이은이&&김비서&', '최준환&&앞차꼬마&']	['필름&필름', '2D&디지털', '2D&디지털 배리어프리']	['20157708&(주)더블유 팩토리&&제작사', '20110854&씨제이이앤엠(주)&CJ E&M Corp.&배급사', '20110854&씨제이이앤엠(주)&CJ E&M Corp.&제공', '20100109&씨제이엔터테인먼트&CJ Entertainment&해외세일즈사']	['2015-MF01554 &15세이상관람가']
20158833	2015	126	기타	옴니버스	['한국']	['기타']	['김태용&KIM Tae-yong', '정지형&JUNG Jee-hyung', '엄태화&UM Tae-hwa', '강지숙&KANG Ji-sook', '이우정&LEE Woo-jung']	[]	['2D&디지털']	[]	[]
20153087	2015	114	개봉	장편	['미국']	['범죄', '액션']	['에릭슨 코어&Ericson Core']	['루크 브레이시&Luke Bracey&자니 유타&', '에드가 라미레즈&Edgar Ramirez&보디&', '테레사 팔머&Teresa Palmer&타일러&']	['필름&필름', '2D&디지털', '4D&4D']	['20100303&(주)시네마서비스&Cinema Service Co.,Ltd.&배급사', '20101104&(주)나이너스엔터테인먼트&9ers Entertainment&배급사', '20101104&(주)나이너스엔터테인먼트&9ers Entertainment&수입사', '20121879&씨네그루(주)다우기술&Daou Tech Inc.&공동제공']	['2015-MF01541 &15세이상관람가']
20149640	2013	100	기타	장편	['미국', '스페인']	['스릴러', '액션', '범죄']	['나초 비갈론도&Nacho Vigalondo']	['일라이저 우드&Elijah Wood&&', '사샤 그레이&Sasha Grey&&']	['2D&디지털']	[]	['2015-MF01224 &청소년관람불가']
20150838	2015	101	개봉	장편	['한국']	['멜로/로맨스']	['김민욱&']	['나영&&&']	['2D&디지털']	['20063099&(주)케이알씨지&KRCG&제작사', '20063099&(주)케이알씨지&KRCG&배급사']	['2015-MF01587&청소년관람불가']
20158883	2015	119	개봉	장편	['독일', '캐나다', '프랑스', '스웨덴', '노르웨이']	['드라마']	['빔 벤더스&Wim Wenders']	['제임스 프랭코&James Franco&&', '레이첼 맥아담스&Rachel McAdams &&', '샤를로뜨 갱스부르&Charlotte Gainsbourg&&']	['필름&필름', '2D&디지털']	['20061718&찬란&Challan Film&배급사', '20061718&찬란&Challan Film&수입사', '20061718&찬란&Challan Film&제공']	['2015-MF01494 &12세이상관람가']
20030043	2002	113	개봉	장편	['스페인']	['멜로/로맨스', '드라마']	['페드로 알모도바르&Pedro Almodovar']	['하비에 카마라&&&', '다리오 그랜디네티&Dario Grandinetti&&', '레오노르 와틀링&Leonor Watling&&', '로자리오 플로레스&Rosario Flores&&']	['필름&필름', '2D&디지털']	['20100285&판씨네마(주)&Pancinema Corp.&배급사', '20103809&(주)미로비젼&Mirovision Inc. &배급사', '20100285&판씨네마(주)&Pancinema Corp.&수입사', '20103809&(주)미로비젼&Mirovision Inc. &수입사']	['2003-F071&18세관람가', '2015-MF01552 &청소년관람불가']
20158824	2014	104	개봉	장편	['한국']	['드라마']	['신연식&SHIN Yeon-shick']	['이영란&LEE Young-ran&엄마&', '전지윤&JEON Ji-yoon&&', '다솜&Da-som&&', '정준원&&&', '소이&So-yi&&', '스티븐 연&Steven YEUN&&', '신민철&SHIN Min-cheol&수민&', '봉만대&BONG Man-dae&&', '후지이 미나&Mina Fujii&&', '정한비&&&', '신지수&SHIN Ji-soo&은소&', '이유미&LEE Yoo-mee&수빈&']	['필름&필름', '2D&디지털']	['20101097&(주) 루스이소니도스&Luz Y Sonidos&제작사', '20142968&(주)콘텐츠판다&CONTENTS PANDA&배급사', '20142968&(주)콘텐츠판다&CONTENTS PANDA&제공', '20142968&(주)콘텐츠판다&CONTENTS PANDA&해외세일즈사']	['2015-MF01348 &15세이상관람가']
20148667	2014	99	개봉	장편	['한국']	['드라마']	['이상우&LEE Sang-woo']	['김영건&KIM Yeong-geon&&', '신원호&&&', '서현석&&&', '유현호&&기주&', '마준혁&&간이화장실남자&', '이상우&LEE Sang-woo&목사&', '황석하&HWANG Seok-Ha&라디오아나운서&']	['2D&디지털']	['20110901&이상우 필름&&제작사', '20110901&이상우 필름&&배급사', '20110901&이상우 필름&&제공']	['2015-MF01376 &청소년관람불가']
19750002	1975	96	개봉	장편	['한국']	['멜로/로맨스']	['정소영&JUNG So-young']	['신영균&SHIN Young-kyun&&', '양정화&Yang Jeong-hwa&&']	['필름&필름', '2D&디지털']	['20103093&(주)동아수출공사&Dong-a Export Co., LTD&제작사']	['&전체관람가']
19568017	1956	122	기타	장편	['미국']	['드라마']	['조지 쿠커&George Cukor', '빈센트 미넬리&Vincente Minnelli']	['커크 더글라스&Kirk Douglas&&', '앤소니 퀸&Anthony Quinn&&']	['필름&필름', '2D&디지털']	[]	['2003-FDVD1589&12세관람가']
20158483	2015	124	개봉	장편	['한국']	['드라마', '전쟁']	['이한&LEE Han']	['임시완&IM Si-wan&&', '고아성&KO Asung&&', '이희준&LEE Hui-joon&갈고리&', '이준혁&LEE Jun-hyeok&&', '정준원&JEONG Jun-won&동구&', '이레&LEE Re&순이&', '김영재&KIM Young-jae&동구부&', '임윤경&&전투지역 포로3&', '정대웅&&희덕&', '정병두&&인민군4&', '정세훈&&동구마을 아이1&', '이건하&&우탁&', '이성욱&&동구마을 주민1&', '이승빈&&갈고리 아이5&', '이승준&&군의관1&', '이연화&&갈고리 아이4&', '홍동영&&전방 지역 국방군2&', '홍솔&&전방 지역 국방군3&', '강현구&&갈고리 아이1&', '정준용&&전방 지역 국방군1&']	['필름&필름', '2D&디지털', '2D&디지털 배리어프리']	['20123320&(주)조이래빗&&제작사', '20100932&(주)넥스트엔터테인먼트월드(NEW)&Next Entertainment World&배급사', '20100932&(주)넥스트엔터테인먼트월드(NEW)&Next Entertainment World&제공', '20142968&(주)콘텐츠판다&CONTENTS PANDA&해외세일즈사']	['2015-MF01623 &12세이상관람가']
20157042	2015	115	개봉	장편	['영국']	['범죄', '드라마']	['더글라스 맥키넌&Douglas Mackinnon']	['베네딕트 컴버배치&Benedict Cumberbatch&&', '마틴 프리먼&Martin Freeman&&']	['필름&필름', '2D&디지털']	['20141469&메가박스(주)플러스엠&&배급사', '20141469&메가박스(주)플러스엠&&수입사', '20125155&(주)미디어로그&Medialog corp.&공동제공']	['2015-MF01404 &12세이상관람가']
20150024	2015	104	개봉	장편	['일본']	['애니메이션']	['하시모토 마사카즈&Masakazu Hashimoto']	[]	['2D&디지털', '2D&디지털더빙']	['20100932&(주)넥스트엔터테인먼트월드(NEW)&Next Entertainment World&배급사', '20100065&대원미디어(주)&Daewon media Co., Ltd.&수입사', '20100065&대원미디어(주)&Daewon media Co., Ltd.&제공']	['2015-MF01601&전체관람가']
19598024	1959	98	기타	장편	['미국']	['스릴러', '서부극(웨스턴)']	['존 스터지스&John Sturges']	['커크 더글라스&Kirk Douglas&&', '앤소니 퀸&Anthony Quinn&&']	['필름&필름', '2D&디지털']	[]	[]
20150943	1959	133	기타	장편	['한국']	['드라마']	['신상옥&SHIN Sang-ok']	['김진규&KIM Jin-gyu&&', '김승호&KIM Seung-ho&&', '황정순&HWANG Jung-soon&&', '엄앵란&UM Aeng-ran&&']	['필름&필름', '2D&디지털']	[]	[]
20068576	2015	103	개봉	장편	['한국']	['멜로/로맨스']	['조규장&CHO Kyu-jang']	['김정희&KIM Jung-hee&&', '문채원&MOON Chae-won&&', '유연석&YOO Yeon-seok&&', '조재윤&JO Jae-yun&&', '김슬기&KIM Seul-ki&&', '이해영&LEE Hae-young&대표&', '이연두&LEE Yeon-doo&보경&', '박민우&&강진철&', '이창해&&편의점 캐셔&', '인교진&&동욱&', '임영&&에어로빅 군단&', '박태영&&품평회 남자 대기자2&', '정경옥&&에어로빅 군단&', '박호진&&에이전시 남직원3&', '정라엘&&강진철 여자친구&', '서정희&Seo Jeong-hui&부산 섹시녀4&', '오형근&&미구하라 남직원2&', '이범희&&품평회 남자 대기자3&', '이은정&Lee Eun-jung&품평회 여자 대기자2&']	['필름&필름', '2D&디지털']	['20123837&영화사 문(주)&&제작사', '20100103&(주)쇼박스&Showbox Corp&배급사', '20100103&(주)쇼박스&Showbox Corp&제공', '20100103&(주)쇼박스&Showbox Corp&해외세일즈사']	['2015-MF01578 &15세이상관람가']
20136910	2012	91	개봉	장편	['미국']	['공연']	['앤드류 아담슨&Andrew Adamson']	['제이슨 베런트&Jason Berrent&&']	['필름&필름', '2D&디지털', '3D&3D 디지털']	['20153708&주식회사 드림크리에이션&Dream Creation Co.,Ltd&배급사', '20153708&주식회사 드림크리에이션&Dream Creation Co.,Ltd&수입사']	['2015-MF01661 &전체관람가', '2015-MF01660 &전체관람가']
20101021	1963	169	기타	장편	['미국']	['액션', '전쟁']	[]	[]	['필름&필름', '2D&디지털']	[]	['&']
20155260	2015	30	기타	단편	['한국']	['애니메이션']	['이용선&LEE Yong-sun']	[]	['2D&디지털']	['20100880&CCRC STUDIO&CCRC STUDIO&제작사', '20141508&애니메이션 배급, 씨앗&AniSEED&배급사', '20141508&애니메이션 배급, 씨앗&AniSEED&해외세일즈사']	['2015-MF01683 &15세이상관람가']
20158910	2015	92	개봉	장편	['한국']	['멜로/로맨스', '드라마']	['정태령&']	['류현아&&&', '정넘쳐&&준혁&', '이소희&&고시원여&']	['2D&디지털']	['20141397&영화사 인연&Cinema karma&제작사', '20112175&(주)소나무픽쳐스&Sonamu Pictures&배급사']	['2015-MF01529 &청소년관람불가']
20151004	2014	89	개봉	장편	['일본']	['애니메이션']	['나베시마 오사무&Osamu Nabeshima']	[]	['필름&필름', '2D&디지털']	['20122956&(주)미디어캐슬&&배급사', '20122956&(주)미디어캐슬&&수입사']	['2015-MF01656 &전체관람가']
20159965	2015	90	개봉	장편	['일본']	['애니메이션']	['나가누마 노리히로&Norihiro Naganuma']	[]	['필름&필름', '2D&디지털']	['20122956&(주)미디어캐슬&&배급사', '20122956&(주)미디어캐슬&&수입사']	['2015-MF01655 &전체관람가']
20151005	2014	90	개봉	장편	['일본']	['애니메이션']	['나베시마 오사무&Osamu Nabeshima']	[]	['필름&필름', '2D&디지털']	['20122956&(주)미디어캐슬&&배급사', '20122956&(주)미디어캐슬&&수입사']	['2015-MF01654 &전체관람가']
19378007	1937	80	기타	장편	['영국']	['액션', '어드벤처']	['로버트 스티븐슨&Robert Stevenson']	['폴 로버슨&Paul Robeson&&', '세드릭 하드윅&Cedric Hardwicke&&', '로랜드 영&Roland Young&&']	['필름&필름', '2D&디지털']	[]	[]
